hr_name|hr_bookID
Gardner Dozois/Damon Knight/R.A. Lafferty/Samuel R. Delany/Brian W. Aldiss/Gene Wolfe/Joanna Russ/James Tiptree Jr./Ursula K. Le Guin/Edward Bryant/Howard Waldrop/Jack Dann/L. Sprague de Camp/Lucius Shepard/Pat Cadigan/John Kessel/William Gibson/Connie Willis/Michael Swanwick/Bruce Sterling/Theodore Sturgeon/Richard McKenna/Cordwainer Smith/Jack Vance/Edgar Pangborn/Keith Roberts/Roger Zelazny|41089
Isaac Asimov/Charles G. Waugh|41090
Chad Oliver|41091
Chad Oliver/George Zebrowski/Isaac Asimov|41092
Eric Frank Russell/George Zebrowski/Isaac Asimov|41093
Peter D'Epiro/Mary Desmond Pinkowish|41097
Robertson Davies/Wayne Johnston|41098
David Lindsay-Abaire|41103
David Gerrold|41105
Ellen Evert Hopman/Steven Foster|41111
Terry Pastor/Damon Knight/Philip K. Dick/C.M. Kornbluth/Bob Shaw/Frederik Pohl/Alfred Bester/C.L. Moore/Henry Kuttner/Robert Sheckley/James Blish/Cordwainer Smith/Brian W. Aldiss/Jack Vance|41117
Kim Stanley Robinson|41120
Kim Stanley Robinson|41121
Kim Stanley Robinson|41125
Kim Stanley Robinson|41126
Kim Stanley Robinson|41128
Kim Stanley Robinson|41129
Kim Stanley Robinson|41130
Kim Stanley Robinson|41134
Dan Simmons|41150
Catherine Hapka|41154
Alan Moore/John Totleben/Steve Oliff/Joe Caramagna/Michael Kelleher/Peter Milligan/Mike Allred|41179
Jane Smiley|41193
Edward St. Aubyn|41203
John Graves/Glenn Wolff/Bill Wittliff|41217
A.S. Byatt|41219
Dave Eggers/Viggo Mortensen|41226
Barry Glassner|41231
Frank Furedi|41232
Chris Abani|41250
David Stanley/Mark Bego|41258
Jim Lehrer|41261
Jim Lehrer|41264
Jim Lehrer|41270
Jim Lehrer|41273
Jim Lehrer|41278
Ronald Takaki|41304
Albert Camus|41307
Max Barry|41315
Ken Haedrich|41317
Anita Diamant|41329
Julian May|41330
Julian May|41331
Julian May|41334
Julian May|41335
Julian May|41336
Rumiko Takahashi|41340
Rumiko Takahashi|41342
Rumiko Takahashi|41344
Richard Powers|41348
Francis Davis/Pauline Kael|41361
Pauline Kael|41363
Pauline Kael|41369
Suzanne Enoch|41371
Linda Turner|41376
Kate Walker|41378
John Colapinto|41379
Jeff Povey|41394
Charles Allen|41404
Linda Hall|41416
Robin McKinley|41423
Robin McKinley|41424
Robin McKinley|41426
Robin McKinley/James P. Blaylock/Patricia A. McKillip/Robert Westall/Peter Dickinson/Jane Yolen/P.C. Hodgell/Michael de Larrabetti/Joan D. Vinge|41430
Robin McKinley|41446
Robin McKinley|41451
Rachel Field/Dorothy P. Lathrop|41457
Rosemary Wells/Susan Jeffers/Rachel Field|41459
Ellen Weiss/Betina Ogden|41460
Malvina G. Vogel/Charles Dickens|41463
Dōgen/Kazuaki Tanahashi/Robert Aitken/Reb Anderson/Edward G. Brown/Norman Fischer/Arnold Kotler/Daniel Leighton/Lew Richmond/Katherine Thanas/Brian Unger/Mel Weitsman/Dan Welch/Philip Whalen/David    Schneider|41464
Ryōkan/John   Stevens|41468
Anton Myrer/Alastair Westgarth|41473
Anton Myrer|41474
Mary Higgins Clark|41485
Mary Higgins Clark/Carol Higgins Clark|41486
Mary Higgins Clark|41487
Mary Higgins Clark/Wendell Minor|41488
Mary Higgins Clark/Carol Higgins Clark|41489
Mary Higgins Clark/Karin Dufner|41490
Stanley Weintraub|41491
Mary Higgins Clark|41492
Antonin Artaud/Bernard Bador/Clayton Eshleman|41495
Robin McGraw|41497
Diana Gabaldon|41502
Dale Carnegie|41503
Harold C. Livesay|41504
Dale Carnegie|41505
Andrew Carnegie/Gordon Hutner|41506
Gabriel García Márquez/Edith Grossman|41513
Frederick Exley/Jonathan Yardley|41518
Tananarive Due|41536
Tananarive Due|41537
Tananarive Due|41538
Tananarive Due|41539
Christopher Priest|41541
Richard Russell Lawrence|41544
Dow Mossman|41551
Jean Stone|41555
Roberta Grobel Intrater|41559
Margaret Atwood|41567
Roald Dahl/David Wood|41573
Lori Fulton/Brian Campbell/Linda Gregg|41576
John Kenneth Galbraith/James Ronald Stanfield/J. Ron Stanfield/Jacqueline Bloom Stanfield|41590
John Kenneth Galbraith|41592
Robin P. Williams/John Tollett/Dave Rohr|41595
Robin P. Williams/John Tollett|41602
James Wallace/Jim  Erickson|41611
Sara Barton-Wood|41639
Stephen Manes|41648
Stephen Manes/George Ulrich|41649
Stephen Manes|41651
Stephen Manes/Michael  Bass|41652
H.W. Brands|41654
Linda Francis Lee|41658
Blake Nelson|41659
Blake Nelson|41661
Blake Nelson/Hans Schumacher|41662
Blake Nelson|41663
Blake Nelson|41664
Blake Nelson/Francine Kass|41665
Blake Nelson|41666
Jean Craighead George|41667
Sophocles/George      Young|41675
Upton Sinclair/Earl Lee/Kathleen DeGrave|41681
Rudyard Kipling/Alev Lytle Croutier|41684
Kate Atkinson|41688
Ken Follett/Arto Häilä|41689
Ken Follett|41691
Clive Cussler/Jack Du Brul|41693
Clive Cussler|41694
Clive Cussler/Jack Du Brul|41695
Clive Cussler/Dirk Cussler|41696
Clive Cussler|41697
Clive Cussler|41698
Clive Cussler/Paul Kemprecos|41699
Clive Cussler|41700
Clive Cussler|41701
Clive Cussler/Paul Kemprecos|41702
Clive Cussler/Craig Dirgo|41703
Clive Cussler|41704
Clive Cussler|41706
Clive Cussler|41707
Clive Cussler/Paul Kemprecos|41708
Clive Cussler|41710
Clive Cussler/Paul Kemprecos|41711
Clive Cussler/Paul Kemprecos|41712
Clive Cussler/Craig Dirgo|41713
Clive Cussler/Craig Dirgo|41714
Clive Cussler/Paul Kemprecos|41715
Clive Cussler|41716
Clive Cussler/Craig Dirgo|41717
Mary Ellen Snodgrass|41719
Herman Melville|41735
Herman Melville|41740
Herman Melville/Hershel Parker/G. Thomas Tanselle/Harrison Hayford/Robert Sandberg/Alma MacDougall Reising|41760
Herman Melville|41773
Michael Nelson|41780
Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink|41781
Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink|41782
Michael J. Nelson/Pop Ink/Charles S. Anderson Design Company|41783
Michael J. Nelson|41784
Joel Spolsky|41786
Paul Graham/Allen Noren/Matt Hutchinson|41793
Isaac Asimov|41804
Harlan Ellison|41805
Isaac Asimov|41810
Isaac Asimov|41814
Isaac Asimov|41815
Isaac Asimov|41820
Isaac Asimov|41821
Isaac Asimov|41822
Isaac Asimov|41824
Isaac Asimov/Orson Scott Card|41832
Isaac Asimov|41834
Isaac Asimov/Terry Carr/Martin H. Greenberg/Janet  Fox|41840
Blake Nelson|41851
John  Smith|41856
Lane Smith|41861
John Maynard Smith|41862
John Maynard Smith/Eörs Szathmáry|41863
Alden T. Vaughan|41864
Stephenie Meyer|41865
Jane Austen|41885
Shel Silverstein|41887
Shel Silverstein|41890
Newt Scamander/J.K. Rowling|41899
Sean Smith|41900
Allan Zola Kronzek|41903
J.K. Rowling|41907
J.K. Rowling/Rufus Beck|41908
J.K. Rowling/Sevin Okyay|41909
J.K. Rowling|41911
Alex Kotlowitz|41918
Laura E. Berk|41919
Elvi Rhodes|41926
Maeve Binchy|41951
Maeve Binchy|41952
Maeve Binchy|41962
Maeve Binchy|41967
Maeve Binchy/René Huigen/Frans Thomése|41977
Maeve Binchy|41979
Maeve Binchy|41991
Jill Mansell|41993
Jill Mansell|41994
Jill Mansell|41996
Jill Mansell|41998
Cynthia Harrod-Eagles|41999
Jill Mansell|42001
Jill Mansell|42002
Jill Mansell|42003
Jill Mansell|42007
Jill Mansell|42010
Jill Mansell|42012
Chris Manby|42018
Chris Manby|42020
Jessica Adams/Chris Manby/Fiona Walker|42029
Charles Lamb/Mary Lamb/Arthur Rackham|42036
William Shakespeare/Katherine Duncan-Jones|42038
William Shakespeare|42040
Charles Boyce/David Allen White|42041
William Shakespeare/Stephen Orgel/John Hollander|42045
Elise Broach|42048
William Shakespeare/Colin Burrow|42051
William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins|42054
Reed Martin/Austin Tichenor|42055
Lilian Jackson Braun|42056
Gary L. Blackwood|42057
William Shakespeare/Barbara A. Mowat/Paul Werstine|42060
William Shakespeare/John D. Cox/Eric Rasmussen|42068
Frank Kermode|42070
Sarah Johnstone|42078
Peter Doggett|42099
Jonathan Carroll|42140
Jonathan Carroll|42141
Jonathan Carroll|42143
Jonathan Carroll/Dave McKean|42145
Jonathan Carroll|42146
Jonathan Carroll|42148
Emily Giffin|42149
Emily Giffin|42155
Emily Giffin|42156
Paula Danziger/Ann M. Martin|42157
James Kirkwood Jr.|42158
Lynda Milligan/Nancy J. Smith|42162
Donna VanLiere|42172
Laura Caldwell|42177
David Pogue|42180
Robert Ludlum|42198
Pedro Calderón de la Barca|42210
Pedro Calderón de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley|42211
Pedro Calderón de la Barca/Stanley Appelbaum|42212
Pedro Calderón de la Barca/Gregary Racz|42213
Steven Heller/Louise Fili|42261
Ruth Krauss/Mary Blair|42278
Donna Hill/Francis Ray/Brenda Jackson/Monica Jackson|42300
Astrid Lindgren/Tony Ross|42308
Johanna Hurwitz/Michael Dooling|42311
Eva-Maria Metcalf|42323
Eleanor Estes/Louis Slobodkin|42337
Alistair Moffat|42341
Roberts Liardon|42355
Eleanor Estes/Edward Ardizzone|42357
Eleanor Estes/Edward Ardizzone|42359
Eleanor Estes/Edward Ardizzone|42366
Eleanor Estes/Louis Slobodkin|42369
Noel Streatfeild/Diane Goode|42376
Noel Streatfeild|42377
Noel Streatfeild/Judith Gwyn Brown|42380
Herman Wouk|42382
Stephen E. Ambrose|42389
Scott  Freeman|42390
Laurent de Brunhoff|42408
Lois Lenski|42410
Lois Lenski|42415
Margaret A. Weitekamp|42417
Merline Lovelace|42424
Ernest Hemingway|42425
Gary K. Carey|42429
Frank Herbert/Domingo Santos|42430
Frank Herbert|42432
Brian Herbert/Kevin J. Anderson|42434
Doug Stanton|42435
Elizabeth Stewart|42438
Joel-Peter Witkin/Stanley B. Burns|42439
Lois Lenski/Heidi Kilgras|42444
Lois Lenski|42447
Maud Hart Lovelace/Lois Lenski|42485
Glenn M. Schwartz|42489
Elda Minger|42501
Harold G. Moore/Joseph L. Galloway|42512
Harold G. Moore/Joseph L. Galloway|42513
Harold G. Moore/Joseph L. Galloway|42514
Stephen E. Ambrose|42519
Tom Wicker/Arthur M. Schlesinger Jr.|42525
Dwight D. Eisenhower|42528
Kenneth Osgood|42529
John S.D. Eisenhower|42533
John S.D. Eisenhower/Joanne Thompson Eisenhower|42536
Stephen E. Ambrose|42543
Martin Luther King Jr./Clayborne Carson|42547
E.B. Potter|42558
Charles Kingsley/W. Heath Robinson|42573
Julie Aigner-Clark/Nadeem Zaidi|42579
David Goodis|42589
James Lamar Roberts/CliffsNotes/William Shakespeare|42594
William Shakespeare/Elizabeth Story Donno/Penny Gay|42597
Barrie Trinkle/Paige Kimble/Carolyn  Andrews|42602
John Howard Griffin|42603
Bill Farrel/Pam Farrel|42604
William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan|42606
William Shakespeare|42607
William Shakespeare/Juliet Dusinberre|42609
William Shakespeare/SparkNotes/John Crowther|42612
David L. Robbins|42615
Patrick Robinson|42622
Patrick Robinson|42625
Joanna Weaver|42631
Mary Oliver|42632
Mary Balogh|42634
Leo Tolstoy/Louise Maude/Aylmer Maude|42641
Charles Frazier|42647
Mansur Abdulin/Artem Drabkin|42652
Antony Beevor|42661
Antony Beevor/Artemis Cooper|42662
Meljean Brook|42668
Mariel Hemingway|42682
Scott Donaldson|42688
Leon Uris|42691
Leon Uris|42692
Leon Uris|42693
Leon Uris|42694
Leon Uris|42695
Leon Uris|42697
Roddy Doyle|42698
Roddy Doyle|42701
Roddy Doyle/Renate Orth-Guttmann|42706
Roddy Doyle/Brian Ajhar|42714
Roddy Doyle|42718
Roddy Doyle|42719
Roddy Doyle/Brian Ajhar|42728
Roddy Doyle|42738
Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly|42741
James Craig Holte|42758
Elizabeth Russell Miller|42763
Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki|42772
Christopher Cokinos|42777
Barbara Conklin|42797
Barbara Conklin|42798
Barbara Conklin|42802
Valerie Parv|42808
Lynda Milligan/Nancy J. Smith|42811
Jimmy Buffett|42818
Jimmy Buffett/Leona Nevler|42819
Thomas Ryan|42831
Nicholas Dodman|42849
Marlene Targ Brill/Lerner Publishing Group|42854
James Daley/Barack Obama/Martin Luther King Jr.|42855
Kenneth H. Blanchard|42862
Kenneth H. Blanchard|42863
Kenneth H. Blanchard/Phil Hodges|42864
Kenneth H. Blanchard/Don Shula|42866
Kenneth H. Blanchard/Jesse Stoner|42867
Kenneth H. Blanchard|42869
Bill Bryson|42876
Bill Bryson|42878
Bill  Bryson/Kathryn Lamb|42880
Bill Bryson|42882
Bill Bryson|42883
Bill Bryson/David B. Ellis|42885
Bill Bryson|42891
Bill Bryson/José Manuel Álvarez|42895
J.R. Ward|42898
J.R. Ward|42899
J.R. Ward|42900
James Herriot|42909
Susan Van Kirk/CliffsNotes/Erich Maria Remarque|42915
Erich Maria Remarque|42916
Kathleen Eschenburg|42924
Kate Pennington|42926
James Clavell|42929
James Clavell|42932
James Clavell|42933
James Clavell|42934
James A. Michener|42953
James A. Michener|42955
James A. Michener|42956
James A. Michener|42959
James A. Michener|42960
Herman Wouk|42986
Herman Wouk|42988
Herman Wouk|42989
Herman Wouk|42990
Herman Wouk|42993
Mark Haddon|43010
Ishmael Beah|43015
Ishmael Reed|43017
Ayn Rand|43027
Michael Koryta|43028
Jack London|43035
Jack London|43037
Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober|43039
Jack London/Ben Bova|43044
Bartholomew Gill|43045
Jack London|43046
Jack London|43049
Patrick Robinson|43051
Patrick Robinson|43058
Patrick Robinson/Sandler/David McCallum|43059
Patrick Robinson|43060
Patrick Robinson|43061
Patrick Robinson|43063
Daniel Topolski/Patrick Robinson|43068
David A. Adler/Karen Ritz|43072
Ann Abramson/Nancy Harrison|43073
Bob Tarte|43074
Leonore Fleischer|43076
Rusty Young/Thomas McFadden|43081
Rusty Young|43082
Eric Hobsbawm|43084
Eric Hobsbawm|43087
Eric Hobsbawm/Chris Wrigley|43089
Karl Marx/Friedrich Engels/Eric Hobsbawm|43098
Eric Hobsbawm/Allan Cameron/Antonio Polito|43101
Eric Hobsbawm|43106
Eric Hobsbawm|43110
Lauren Stringer|43128
Núria Roca/Rosa María Curto|43129
Linda Glaser/Glaser Linda/Susan Swan|43130
Toni Bentley|43132
Friedrich Nietzsche/Michael Tanner|43150
Russell Evans|43166
Eleanor Dwight|43171
Diana Vreeland/Irving Penn|43175
James T. Patterson|43177
William Shakespeare/Stephen Orgel/A.R. Braunmuller/Claire McEachern|43180
Ernesto Laclau/Chantal Mouffe|43219
Ernesto Laclau|43220
Judith Butler/Ernesto Laclau/Slavoj Žižek|43221
Terry Eagleton|43228
Terry Eagleton|43229
Terry Eagleton|43230
Paul DuBois|43236
Jeremy D. Zawodny/Derek J. Balling|43244
Betty Mahmoody|43255
Virginia Lee Barnes|43268
Thomas Kinkade/Erika Tamar|43269
Thomas Kinkade/Erika Tamar|43271
Barbara Coloroso|43273
Carol Lloyd|43278
Mimi Dietrich|43282
Rebecca Coffey|43283
Betty Neels|43287
John Ehle|43313
Joseph Bruchac/Diana Magnuson|43317
Sidney Sheldon|43324
Sidney Sheldon|43325
Sidney Sheldon|43328
Mary Higgins Clark/Carol Higgins Clark|43331
Mary Higgins Clark|43332
Mary Higgins Clark|43334
Mary Higgins Clark|43335
Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman|43338
Mary Higgins Clark|43339
Mary Higgins Clark|43340
Mary Higgins Clark|43342
Mary Higgins Clark/Jan Maxwell|43343
Mary Higgins Clark/Carol Higgins Clark|43344
Mary Higgins Clark|43348
Mary Higgins Clark|43352
Mary Higgins Clark|43360
Edmund S. Morgan|43361
Edmund S. Morgan|43363
Edmund S. Morgan|43365
Edmund S. Morgan|43368
Christopher Hitchens|43370
Christopher Hitchens|43371
Christopher Hitchens|43372
Christopher Hitchens|43375
Christopher Hitchens|43376
Christopher Hitchens|43377
Christopher Hitchens|43378
Edward W. Said/Christopher Hitchens|43380
Christopher Hitchens|43384
Eugene J. McCarthy/Christopher Hitchens|43390
George Orwell/Christopher Hitchens|43394
Christopher Hitchens|43399
Jessica Mitford/Christopher Hitchens|43401
Jonathan Safran Foer/Dirk van Gunsteren|43407
Amanda Eyre Ward|43409
Theodore Sturgeon/Paul Williams/Kurt Vonnegut Jr.|43416
Scott Turow/Lola Vollen/Dave Eggers|43419
Dave Eggers|43423
Dave Eggers|43424
Dave Eggers/Michelle Herpe-Volinsky|43426
Edward Lewis Wallant/Dave Eggers|43432
Dave Eggers|43433
Dave Eggers/T. Coraghessan Boyle/Adam Golaski/Sean Casey/Brendan Connell|43437
Dave Eggers/A.G. Pasquella/Brent Hoff/Stephen Elliott/Daphne Beal/Denis Johnson/Tom Bissell/Sean Warren/Samantha Hunt/Robert Olmstead/T. Coraghessan Boyle/David Means/Doug Dorst/Joyce Carol Oates/McSweeney's Publishing|43438
Donald Barthelme|43440
Mark Twain/Dave Eggers|43441
V.C. Andrews/Jesús Pardo|43451
V.C. Andrews|43454
V.C. Andrews|43455
V.C. Andrews|43456
V.C. Andrews|43457
V.C. Andrews|43459
V.C. Andrews|43460
V.C. Andrews|43461
Lynne Rae Perkins|43475
Crystal Lacey Winslow|43476
V.C. Andrews|43484
V.C. Andrews|43486
V.C. Andrews/Elisa Cerdan|43487
V.C. Andrews|43488
V.C. Andrews|43489
V.C. Andrews|43490
V.C. Andrews|43491
V.C. Andrews/Susanne Althoetmar-Smarczyk|43499
V.C. Andrews/Michael Görden|43503
J.K. Rowling|43504
J.K. Rowling|43509
Melissa de la Cruz|43526
Melissa de la Cruz|43527
Melissa de la Cruz|43529
John Wooden/Steve Jamison|43536
Robert Louis Stevenson/Jenny Davidson|43544
T.H. White|43545
Michelle Tea|43547
Lyn Macdonald|43548
Harvey Pekar/Dean Haspiel|43554
Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw|43555
Harvey Pekar|43556
Harvey Pekar/Ty Templeton/Eddie Campbell/Hilary Barta|43562
Harry Hamernik|43564
Daniel Clowes|43582
Daniel Clowes|43586
Eric B. Martin/George R. Stewart/Peter Matthiessen/Robert W. Service/Judith M. Brueske/Anthony Boucher/Tobias Wolff/John Long/Frank Norris/Beryl Bainbridge/Greg Child/Marc Reisner/Haruki Murakami/Jack London/Edgar Allan Poe/Paul Bowles/Larry Kanuit|43594
Salvador Plascencia|43603
Cheryl St. John|43616
Linda Lael Miller|43618
Linda Lael Miller|43619
Mary McBride|43620
Ed Gorman/Bill Pronzini|43623
Kenneth H. Blanchard/Drea Zigarmi/Patricia Zigarmi|43630
Emily Barr|43636
Sara Gruen|43641
Rebecca Hagan Lee|43650
Meredith Fletcher|43656
Vincent Lardo/Lawrence Sanders|43661
Lawrence Sanders|43666
Lawrence Sanders|43669
Lawrence Sanders|43673
Lawrence Sanders|43675
Lawrence Sanders|43678
Jack Kerley|43681
Jack Kerley|43682
Colm Tóibín|43691
Colm Tóibín|43700
Colm Tóibín|43702
Colm Tóibín|43704
Karen Tei Yamashita|43706
Karen Tei Yamashita|43708
Harold Abelson/Gerald Jay Sussman/Julie Sussman|43713
Warren Ellis|43717
Warren Ellis/Ben Templesmith|43722
Warren Ellis/Frank Teran/Tim Bradstreet/Javier Pulido/James Romberger/Marcelo Frusín|43723
Warren Ellis/Stuart Immonen/Wade Von Grawbadger/Dave McCaig|43725
Warren Ellis/J.H. Williams III|43738
Warren Ellis/Adi Granov|43739
Warren Ellis/Mark Millar/Bryan Hitch/Frank Quitely|43747
Kiyohiko Azuma/あずま きよひこ|43755
Anne Rice|43758
Anne Rice/Roberta Rambelli|43759
Anne Rice|43763
Anne Rice/Camila Batlles|43779
Anne Rice/Robert O'Keefe/F. Murray Abraham/Michael York/Kate Nelligan/David Purdham|43780
Anne Rice|43781
Anne Rice|43792
Katherine Ramsland/Anne Rice|43796
Anne Rice|43798
Anne Rampling/Anne Rice|43799
Faye Perozich/Anne Rice/John Bolton/Daerick Gröss|43808
Anne Rice/Marcelo Covián|43812
Anne Rice|43814
Anne Rice/Luis Murillo|43817
Anne Rice/Joe Morton/Tim Curry/Lindsay Crouse|43819
Anne Rice|43821
Anne Rice|43824
Anne Rice|43826
George Beahm|43828
Sharon Kay Penman|43841
Robin S. Sharma|43877
Robin S. Sharma|43878
Terry Goodkind|43884
Terry Goodkind|43888
Terry Goodkind|43889
Terry Goodkind|43893
Robert Silverberg/Terry Goodkind/George R.R. Martin/Anne McCaffrey|43895
Terry Goodkind|43899
Raymond E. Feist/Tad Williams/Mat Broome/Robin Gillespie/Sean J. Jordan/Brett Booth|43905
Raymond E. Feist|43910
Raymond E. Feist/Michael Avon Oeming/Bryan J.L. Glass/Ryan Stegman|43915
Raymond E. Feist|43918
Raymond E. Feist|43919
Harlan Coben|43924
Harlan Coben|43925
Harlan Coben|43926
Harlan Coben|43927
